Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position.1,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:33:08.971000,GAS,10,0 days 00:01:38.888000,18,2,31.56,42.964,24.364,0 days 01:32:01.607000,0 days 01:32:44.571000,0 days 01:33:08.935000,230,243,275,296,FALSE,MEDIUM,4,TRUE,AlphaTauri,0 days 01:31:30.083000,32:30.1,1,8,FALSE,0,FALSE,TRUE,98.888,98.888,22.9,38,1010.5,FALSE,27.9,24,0.3
0 days 01:34:48.387000,GAS,10,0 days 00:01:39.416000,19,2,31.764,43.257,24.395,0 days 01:33:40.699000,0 days 01:34:23.956000,0 days 01:34:48.351000,226,243,274,294,FALSE,MEDIUM,5,TRUE,AlphaTauri,0 days 01:33:08.971000,34:09.0,1,8,FALSE,0,FALSE,TRUE,99.416,99.416,22.8,37,1010.2,FALSE,27.7,45,0.2
0 days 01:36:27.521000,GAS,10,0 days 00:01:39.134000,20,2,31.65,43.006,24.478,0 days 01:35:20.001000,0 days 01:36:03.007000,0 days 01:36:27.485000,228,244,274,296,FALSE,MEDIUM,6,TRUE,AlphaTauri,0 days 01:34:48.387000,35:48.4,1,8,FALSE,0,FALSE,TRUE,99.134,99.134,22.7,38,1010.4,FALSE,27.7,78,0.4
0 days 01:38:06.604000,GAS,10,0 days 00:01:39.083000,21,2,31.628,43.073,24.382,0 days 01:36:59.113000,0 days 01:37:42.186000,0 days 01:38:06.568000,229,247,274,295,FALSE,MEDIUM,7,TRUE,AlphaTauri,0 days 01:36:27.521000,37:27.5,1,8,FALSE,0,FALSE,TRUE,99.083,99.083,22.8,37,1010.4,FALSE,27.6,29,0.3
0 days 01:39:45.756000,GAS,10,0 days 00:01:39.152000,22,2,31.613,43.18,24.359,0 days 01:38:38.181000,0 days 01:39:21.361000,0 days 01:39:45.720000,,243,274,,FALSE,MEDIUM,8,TRUE,AlphaTauri,0 days 01:38:06.604000,39:06.6,1,8,FALSE,0,FALSE,TRUE,99.152,99.152,22.8,37,1010.4,FALSE,27.5,0,0.4
0 days 01:41:25.066000,GAS,10,0 days 00:01:39.310000,23,2,31.742,43.158,24.41,0 days 01:40:17.462000,0 days 01:41:00.620000,0 days 01:41:25.030000,223,240,274,296,FALSE,MEDIUM,9,TRUE,AlphaTauri,0 days 01:39:45.756000,40:45.8,1,8,FALSE,0,FALSE,TRUE,99.31,99.31,22.8,36,1010.5,FALSE,27.5,7,0.3
0 days 01:43:04.429000,GAS,10,0 days 00:01:39.363000,24,2,31.692,43.182,24.489,0 days 01:41:56.722000,0 days 01:42:39.904000,0 days 01:43:04.393000,229,245,274,295,FALSE,MEDIUM,10,TRUE,AlphaTauri,0 days 01:41:25.066000,42:25.1,1,8,FALSE,0,FALSE,TRUE,99.363,99.363,22.8,36,1010.4,FALSE,27.5,48,0.4
0 days 01:44:43.914000,GAS,10,0 days 00:01:39.485000,25,2,31.675,43.389,24.421,0 days 01:43:36.068000,0 days 01:44:19.457000,0 days 01:44:43.878000,,245,274,296,FALSE,MEDIUM,11,TRUE,AlphaTauri,0 days 01:43:04.429000,44:04.4,1,8,FALSE,0,FALSE,TRUE,99.485,99.485,22.8,36,1010.5,FALSE,27.4,22,0.1
0 days 01:46:23.427000,GAS,10,0 days 00:01:39.513000,26,2,31.699,43.271,24.543,0 days 01:45:15.577000,0 days 01:45:58.848000,0 days 01:46:23.391000,230,245,274,,FALSE,MEDIUM,12,TRUE,AlphaTauri,0 days 01:44:43.914000,45:43.9,1,8,FALSE,0,FALSE,TRUE,99.513,99.513,22.8,35,1010.5,FALSE,27.5,19,0.2
0 days 01:48:03.346000,GAS,10,0 days 00:01:39.919000,27,2,32.171,43.305,24.443,0 days 01:46:55.562000,0 days 01:47:38.867000,0 days 01:48:03.310000,228,249,274,,FALSE,MEDIUM,13,TRUE,AlphaTauri,0 days 01:46:23.427000,47:23.4,1,8,FALSE,0,FALSE,TRUE,99.919,99.919,22.8,36,1010.4,FALSE,27.4,66,0.2
0 days 01:49:43.011000,GAS,10,0 days 00:01:39.665000,28,2,31.776,43.439,24.45,0 days 01:48:35.086000,0 days 01:49:18.525000,0 days 01:49:42.975000,230,245,275,297,FALSE,MEDIUM,14,TRUE,AlphaTauri,0 days 01:48:03.346000,49:03.4,1,7,FALSE,0,FALSE,TRUE,99.665,99.665,22.8,36,1010.5,FALSE,27.4,277,0.3
0 days 01:51:22.688000,GAS,10,0 days 00:01:39.677000,29,2,31.863,43.331,24.483,0 days 01:50:14.838000,0 days 01:50:58.169000,0 days 01:51:22.652000,229,248,275,,FALSE,MEDIUM,15,TRUE,AlphaTauri,0 days 01:49:43.011000,50:43.0,1,7,FALSE,0,FALSE,TRUE,99.677,99.677,22.9,36,1010.4,FALSE,27.3,97,0.1
0 days 01:53:02.488000,GAS,10,0 days 00:01:39.800000,30,2,31.846,43.318,24.636,0 days 01:51:54.498000,0 days 01:52:37.816000,0 days 01:53:02.452000,230,250,274,,FALSE,MEDIUM,16,TRUE,AlphaTauri,0 days 01:51:22.688000,52:22.7,1,7,FALSE,0,FALSE,TRUE,99.8,99.8,22.9,36,1010.4,FALSE,27.3,288,0.1
0 days 01:54:43.362000,GAS,10,0 days 00:01:40.874000,31,2,32.457,43.773,24.644,0 days 01:53:34.909000,0 days 01:54:18.682000,0 days 01:54:43.326000,,250,275,298,FALSE,MEDIUM,17,TRUE,AlphaTauri,0 days 01:53:02.488000,54:02.5,1,8,FALSE,0,FALSE,TRUE,100.874,100.874,22.9,36,1010.4,FALSE,27.1,0,0.2
0 days 01:56:25.667000,GAS,10,0 days 00:01:42.305000,32,2,31.928,43.438,26.939,0 days 01:55:15.254000,0 days 01:55:58.692000,0 days 01:56:25.631000,229,255,,,FALSE,MEDIUM,18,TRUE,AlphaTauri,0 days 01:54:43.362000,55:43.4,1,8,FALSE,0,FALSE,FALSE,102.305,102.305,22.8,36,1010.5,FALSE,27.3,57,0.1
0 days 01:58:26.475000,GAS,10,0 days 00:02:00.808000,33,3,54.323,42.453,24.032,0 days 01:57:19.954000,0 days 01:58:02.407000,0 days 01:58:26.439000,230,248,275,215,FALSE,HARD,1,TRUE,AlphaTauri,0 days 01:56:25.667000,57:25.7,1,10,FALSE,0,FALSE,FALSE,120.808,120.808,22.8,36,1010.5,FALSE,27.2,15,0.2
0 days 02:00:03.799000,GAS,10,0 days 00:01:37.324000,34,3,31.172,42.224,23.928,0 days 01:58:57.611000,0 days 01:59:39.835000,0 days 02:00:03.763000,231,257,277,295,TRUE,HARD,2,TRUE,AlphaTauri,0 days 01:58:26.475000,59:26.5,1,10,FALSE,0,FALSE,TRUE,97.324,97.324,22.8,36,1010.5,FALSE,27.1,0,0.2
0 days 02:01:41.339000,GAS,10,0 days 00:01:37.540000,35,3,31.28,42.286,23.974,0 days 02:00:35.043000,0 days 02:01:17.329000,0 days 02:01:41.303000,,256,278,297,FALSE,HARD,3,TRUE,AlphaTauri,0 days 02:00:03.799000,01:03.8,1,9,FALSE,0,FALSE,TRUE,97.54,97.54,22.7,36,1010.5,FALSE,27,239,0
0 days 02:03:21.166000,GAS,10,0 days 00:01:39.827000,36,3,32.403,43.205,24.219,0 days 02:02:13.706000,0 days 02:02:56.911000,0 days 02:03:21.130000,,253,278,303,FALSE,HARD,4,TRUE,AlphaTauri,0 days 02:01:41.339000,02:41.4,1,10,FALSE,0,FALSE,TRUE,99.827,99.827,22.8,36,1010.5,FALSE,27,205,0.1
0 days 02:05:00.762000,GAS,10,0 days 00:01:39.596000,37,3,31.695,43.155,24.746,0 days 02:03:52.825000,0 days 02:04:35.980000,0 days 02:05:00.726000,232,252,285,300,FALSE,HARD,5,TRUE,AlphaTauri,0 days 02:03:21.166000,04:21.2,1,8,FALSE,0,FALSE,TRUE,99.596,99.596,22.8,36,1010.5,FALSE,27.1,317,0.2
0 days 02:06:38.983000,GAS,10,0 days 00:01:38.221000,38,3,31.087,42.988,24.146,0 days 02:05:31.813000,0 days 02:06:14.801000,0 days 02:06:38.947000,231,251,277,318,FALSE,HARD,6,TRUE,AlphaTauri,0 days 02:05:00.762000,06:00.8,1,8,FALSE,0,FALSE,TRUE,98.221,98.221,22.8,35,1010.7,FALSE,27,53,0.2
0 days 02:08:17.535000,GAS,10,0 days 00:01:38.552000,39,3,31.608,42.857,24.087,0 days 02:07:10.555000,0 days 02:07:53.412000,0 days 02:08:17.499000,224,254,276,297,FALSE,HARD,7,TRUE,AlphaTauri,0 days 02:06:38.983000,07:39.0,1,8,FALSE,0,FALSE,TRUE,98.552,98.552,22.8,35,1010.5,FALSE,27,62,0.1
0 days 02:09:55.739000,GAS,10,0 days 00:01:38.204000,40,3,31.492,42.613,24.099,0 days 02:08:48.991000,0 days 02:09:31.604000,0 days 02:09:55.703000,231,253,277,,FALSE,HARD,8,TRUE,AlphaTauri,0 days 02:08:17.535000,09:17.6,1,8,FALSE,0,FALSE,TRUE,98.204,98.204,22.7,36,1010.5,FALSE,26.8,40,0.1
0 days 02:11:34.040000,GAS,10,0 days 00:01:38.301000,41,3,31.523,42.621,24.157,0 days 02:10:27.226000,0 days 02:11:09.847000,0 days 02:11:34.004000,232,248,277,299,FALSE,HARD,9,TRUE,AlphaTauri,0 days 02:09:55.739000,10:55.8,1,8,FALSE,0,FALSE,TRUE,98.301,98.301,22.7,36,1010.5,FALSE,26.8,183,0.2
0 days 02:13:12.369000,GAS,10,0 days 00:01:38.329000,42,3,31.453,42.692,24.184,0 days 02:12:05.457000,0 days 02:12:48.149000,0 days 02:13:12.333000,231,251,277,297,FALSE,HARD,10,TRUE,AlphaTauri,0 days 02:11:34.040000,12:34.1,1,8,FALSE,0,FALSE,TRUE,98.329,98.329,22.7,36,1010.5,FALSE,26.9,195,0.1
0 days 02:14:50.847000,GAS,10,0 days 00:01:38.478000,43,3,31.468,42.816,24.194,0 days 02:13:43.801000,0 days 02:14:26.617000,0 days 02:14:50.811000,232,250,276,296,FALSE,HARD,11,TRUE,AlphaTauri,0 days 02:13:12.369000,14:12.4,1,8,FALSE,0,FALSE,TRUE,98.478,98.478,22.7,36,1010.5,FALSE,26.9,0,0.3
0 days 02:16:29.551000,GAS,10,0 days 00:01:38.704000,44,3,31.563,42.866,24.275,0 days 02:15:22.374000,0 days 02:16:05.240000,0 days 02:16:29.515000,230,253,277,298,FALSE,HARD,12,TRUE,AlphaTauri,0 days 02:14:50.847000,15:50.9,1,8,FALSE,0,FALSE,TRUE,98.704,98.704,22.7,36,1010.5,FALSE,26.7,0,0.2
0 days 02:18:59.551000,GAS,10,,45,3,0,,,0,,,,,,,,HARD,13,TRUE,AlphaTauri,0 days 02:16:29.551000,,,,FALSE,0,TRUE,FALSE,,,22.7,36,1010.5,FALSE,26.7,56,0.1
0 days 01:04:18.179000,PER,11,0 days 00:01:42.993000,1,1,0,43.551,24.454,0,0 days 01:03:53.917000,0 days 01:04:18.220000,232,248,277,254,FALSE,SOFT,4,FALSE,Red Bull Racing,0 days 01:02:34.872000,03:34.9,1,6,FALSE,0,FALSE,FALSE,102.993,,23.9,25,1010.2,FALSE,29.1,20,0.5
0 days 01:05:57.271000,PER,11,0 days 00:01:39.092000,2,1,31.632,42.939,24.521,0 days 01:04:49.748000,0 days 01:05:32.687000,0 days 01:05:57.208000,,250,278,291,TRUE,SOFT,5,FALSE,Red Bull Racing,0 days 01:04:18.179000,05:18.2,1,6,FALSE,0,FALSE,TRUE,99.092,99.092,23.8,26,1010.4,FALSE,29,357,0.5
0 days 01:07:36.744000,PER,11,0 days 00:01:39.473000,3,1,31.789,43.115,24.569,0 days 01:06:28.997000,0 days 01:07:12.112000,0 days 01:07:36.681000,227,253,277,286,FALSE,SOFT,6,FALSE,Red Bull Racing,0 days 01:05:57.271000,06:57.3,1,5,FALSE,0,FALSE,TRUE,99.473,99.473,23.8,27,1010.4,FALSE,29,12,0.5
0 days 01:09:15.485000,PER,11,0 days 00:01:38.741000,4,1,31.361,42.855,24.525,0 days 01:08:08.042000,0 days 01:08:50.897000,0 days 01:09:15.422000,232,253,278,301,TRUE,SOFT,7,FALSE,Red Bull Racing,0 days 01:07:36.744000,08:36.8,1,5,FALSE,0,FALSE,TRUE,98.741,98.741,23.8,29,1010.4,FALSE,28.7,12,0.4
0 days 01:10:54.346000,PER,11,0 days 00:01:38.861000,5,1,31.357,42.876,24.628,0 days 01:09:46.779000,0 days 01:10:29.655000,0 days 01:10:54.283000,,252,277,298,FALSE,SOFT,8,FALSE,Red Bull Racing,0 days 01:09:15.485000,10:15.5,1,5,FALSE,0,FALSE,TRUE,98.861,98.861,23.8,33,1010.4,FALSE,28.5,316,0.4
0 days 01:12:33.564000,PER,11,0 days 00:01:39.218000,6,1,31.531,43.144,24.543,0 days 01:11:25.814000,0 days 01:12:08.958000,0 days 01:12:33.501000,230,250,278,296,FALSE,SOFT,9,FALSE,Red Bull Racing,0 days 01:10:54.346000,11:54.4,1,5,FALSE,0,FALSE,TRUE,99.218,99.218,23.7,33,1010.4,FALSE,28.3,314,0.2
0 days 01:14:12.828000,PER,11,0 days 00:01:39.264000,7,1,31.437,43.135,24.692,0 days 01:13:04.938000,0 days 01:13:48.073000,0 days 01:14:12.765000,231,244,287,298,FALSE,SOFT,10,FALSE,Red Bull Racing,0 days 01:12:33.564000,13:33.6,1,5,FALSE,0,FALSE,TRUE,99.264,99.264,23.6,34,1010.4,FALSE,28.3,37,0.1
0 days 01:15:52.653000,PER,11,0 days 00:01:39.825000,8,1,31.287,43.774,24.764,0 days 01:14:44.052000,0 days 01:15:27.826000,0 days 01:15:52.590000,233,251,285,314,FALSE,SOFT,11,FALSE,Red Bull Racing,0 days 01:14:12.828000,15:12.8,1,5,FALSE,0,FALSE,TRUE,99.825,99.825,23.5,35,1010.4,FALSE,28.1,204,0.3
0 days 01:17:32.868000,PER,11,0 days 00:01:40.215000,9,1,31.759,43.742,24.714,0 days 01:16:24.349000,0 days 01:17:08.091000,0 days 01:17:32.805000,231,248,286,311,FALSE,SOFT,12,FALSE,Red Bull Racing,0 days 01:15:52.653000,16:52.7,1,5,FALSE,0,FALSE,TRUE,100.215,100.215,23.5,36,1010.4,FALSE,28.1,339,0.1
0 days 01:19:12.674000,PER,11,0 days 00:01:39.806000,10,1,31.619,43.537,24.65,0 days 01:18:04.424000,0 days 01:18:47.961000,0 days 01:19:12.611000,232,247,276,325,FALSE,SOFT,13,FALSE,Red Bull Racing,0 days 01:17:32.868000,18:32.9,1,4,FALSE,0,FALSE,TRUE,99.806,99.806,23.3,36,1010.2,FALSE,28,50,0.2
0 days 01:20:52.605000,PER,11,0 days 00:01:39.931000,11,1,31.796,43.358,24.777,0 days 01:19:44.407000,0 days 01:20:27.765000,0 days 01:20:52.542000,230,253,276,291,FALSE,SOFT,14,FALSE,Red Bull Racing,0 days 01:19:12.674000,20:12.7,1,4,FALSE,0,FALSE,TRUE,99.931,99.931,23.3,36,1010.4,FALSE,28,36,0.2
0 days 01:22:32.359000,PER,11,0 days 00:01:39.754000,12,1,31.655,43.371,24.728,0 days 01:21:24.197000,0 days 01:22:07.568000,0 days 01:22:32.296000,231,251,276,295,FALSE,SOFT,15,FALSE,Red Bull Racing,0 days 01:20:52.605000,21:52.6,1,4,FALSE,0,FALSE,TRUE,99.754,99.754,23.3,37,1010.4,FALSE,27.9,258,0.1
0 days 01:24:12.351000,PER,11,0 days 00:01:39.992000,13,1,31.863,43.419,24.71,0 days 01:23:04.159000,0 days 01:23:47.578000,0 days 01:24:12.288000,230,249,277,297,FALSE,SOFT,16,FALSE,Red Bull Racing,0 days 01:22:32.359000,23:32.4,1,4,FALSE,0,FALSE,TRUE,99.992,99.992,23.1,37,1010.4,FALSE,27.8,242,0.2
0 days 01:25:52.386000,PER,11,0 days 00:01:40.035000,14,1,31.844,43.364,24.827,0 days 01:24:44.132000,0 days 01:25:27.496000,0 days 01:25:52.323000,231,251,274,304,FALSE,SOFT,17,FALSE,Red Bull Racing,0 days 01:24:12.351000,25:12.4,2,3,FALSE,0,FALSE,TRUE,100.035,100.035,23.1,38,1010.4,FALSE,27.8,27,0.1
0 days 01:27:34.831000,PER,11,0 days 00:01:42.445000,15,1,31.761,43.441,27.243,0 days 01:26:24.084000,0 days 01:27:07.525000,0 days 01:27:34.768000,,251,,297,FALSE,SOFT,18,FALSE,Red Bull Racing,0 days 01:25:52.386000,26:52.4,2,2,FALSE,0,FALSE,FALSE,102.445,102.445,23.2,38,1010.5,FALSE,27.8,31,0.2
0 days 01:29:33.689000,PER,11,0 days 00:01:58.858000,16,2,52.976,41.991,23.891,0 days 01:28:27.744000,0 days 01:29:09.735000,0 days 01:29:33.626000,234,257,277,210,FALSE,MEDIUM,1,TRUE,Red Bull Racing,0 days 01:27:34.831000,28:34.8,1,4,FALSE,0,FALSE,FALSE,118.858,118.858,23.1,38,1010.5,FALSE,27.7,54,0.2
0 days 01:31:10.323000,PER,11,0 days 00:01:36.634000,17,2,31.025,41.657,23.952,0 days 01:30:04.651000,0 days 01:30:46.308000,0 days 01:31:10.260000,233,253,278,294,TRUE,MEDIUM,2,TRUE,Red Bull Racing,0 days 01:29:33.689000,30:33.7,1,4,FALSE,0,FALSE,TRUE,96.634,96.634,23,38,1010.5,FALSE,27.8,65,0.1
0 days 01:32:47.175000,PER,11,0 days 00:01:36.852000,18,2,31.103,41.784,23.965,0 days 01:31:41.363000,0 days 01:32:23.147000,0 days 01:32:47.112000,,256,278,293,FALSE,MEDIUM,3,TRUE,Red Bull Racing,0 days 01:31:10.323000,32:10.3,1,4,FALSE,0,FALSE,TRUE,96.852,96.852,22.9,38,1010.5,FALSE,27.9,24,0.3
0 days 01:34:24.389000,PER,11,0 days 00:01:37.214000,19,2,31.154,41.979,24.081,0 days 01:33:18.266000,0 days 01:34:00.245000,0 days 01:34:24.326000,,257,278,299,FALSE,MEDIUM,4,TRUE,Red Bull Racing,0 days 01:32:47.175000,33:47.2,1,4,FALSE,0,FALSE,TRUE,97.214,97.214,22.8,38,1010.5,FALSE,27.9,69,0.3
0 days 01:36:01.921000,PER,11,0 days 00:01:37.532000,20,2,31.247,42.166,24.119,0 days 01:34:55.573000,0 days 01:35:37.739000,0 days 01:36:01.858000,,259,279,297,FALSE,MEDIUM,5,TRUE,Red Bull Racing,0 days 01:34:24.389000,35:24.4,1,4,FALSE,0,FALSE,TRUE,97.532,97.532,22.7,38,1010.4,FALSE,27.7,78,0.4
0 days 01:37:39.550000,PER,11,0 days 00:01:37.629000,21,2,31.214,42.197,24.218,0 days 01:36:33.072000,0 days 01:37:15.269000,0 days 01:37:39.487000,232,256,278,302,FALSE,MEDIUM,6,TRUE,Red Bull Racing,0 days 01:36:01.921000,37:01.9,1,4,FALSE,0,FALSE,TRUE,97.629,97.629,22.7,37,1010.5,FALSE,27.6,16,0.4
0 days 01:39:17.412000,PER,11,0 days 00:01:37.862000,22,2,31.232,42.361,24.269,0 days 01:38:10.719000,0 days 01:38:53.080000,0 days 01:39:17.349000,,258,279,300,FALSE,MEDIUM,7,TRUE,Red Bull Racing,0 days 01:37:39.550000,38:39.6,1,4,FALSE,0,FALSE,TRUE,97.862,97.862,22.8,37,1010.4,FALSE,27.5,18,0.3
0 days 01:40:55.372000,PER,11,0 days 00:01:37.960000,23,2,31.23,42.415,24.315,0 days 01:39:48.579000,0 days 01:40:30.994000,0 days 01:40:55.309000,233,259,278,,FALSE,MEDIUM,8,TRUE,Red Bull Racing,0 days 01:39:17.412000,40:17.4,1,4,FALSE,0,FALSE,TRUE,97.96,97.96,22.8,36,1010.5,FALSE,27.5,7,0.3
0 days 01:42:33.527000,PER,11,0 days 00:01:38.155000,24,2,31.242,42.588,24.325,0 days 01:41:26.551000,0 days 01:42:09.139000,0 days 01:42:33.464000,234,257,278,297,FALSE,MEDIUM,9,TRUE,Red Bull Racing,0 days 01:40:55.372000,41:55.4,1,4,FALSE,0,FALSE,TRUE,98.155,98.155,22.8,36,1010.5,FALSE,27.5,40,0.2
0 days 01:44:11.946000,PER,11,0 days 00:01:38.419000,25,2,31.427,42.692,24.3,0 days 01:43:04.891000,0 days 01:43:47.583000,0 days 01:44:11.883000,233,257,279,299,FALSE,MEDIUM,10,TRUE,Red Bull Racing,0 days 01:42:33.527000,43:33.5,1,4,FALSE,0,FALSE,TRUE,98.419,98.419,22.8,36,1010.5,FALSE,27.4,0,0.2
0 days 01:45:50.639000,PER,11,0 days 00:01:38.693000,26,2,31.468,42.851,24.374,0 days 01:44:43.351000,0 days 01:45:26.202000,0 days 01:45:50.576000,,256,278,295,FALSE,MEDIUM,11,TRUE,Red Bull Racing,0 days 01:44:11.946000,45:12.0,1,4,FALSE,0,FALSE,TRUE,98.693,98.693,22.8,35,1010.5,FALSE,27.5,19,0.2
0 days 01:47:29.202000,PER,11,0 days 00:01:38.563000,27,2,31.449,42.795,24.319,0 days 01:46:22.025000,0 days 01:47:04.820000,0 days 01:47:29.139000,234,258,279,292,FALSE,MEDIUM,12,TRUE,Red Bull Racing,0 days 01:45:50.639000,46:50.7,1,4,FALSE,0,FALSE,TRUE,98.563,98.563,22.8,36,1010.5,FALSE,27.4,11,0.3
0 days 01:49:07.899000,PER,11,0 days 00:01:38.697000,28,2,31.48,42.886,24.331,0 days 01:48:00.619000,0 days 01:48:43.505000,0 days 01:49:07.836000,233,256,279,294,FALSE,MEDIUM,13,TRUE,Red Bull Racing,0 days 01:47:29.202000,48:29.2,1,4,FALSE,0,FALSE,TRUE,98.697,98.697,22.8,36,1010.5,FALSE,27.4,277,0.3
0 days 01:50:46.889000,PER,11,0 days 00:01:38.990000,29,2,31.516,43.055,24.419,0 days 01:49:39.352000,0 days 01:50:22.407000,0 days 01:50:46.826000,232,257,279,293,FALSE,MEDIUM,14,TRUE,Red Bull Racing,0 days 01:49:07.899000,50:07.9,1,4,FALSE,0,FALSE,TRUE,98.99,98.99,22.9,36,1010.4,FALSE,27.3,97,0.1
0 days 01:52:25.768000,PER,11,0 days 00:01:38.879000,30,2,31.547,42.883,24.449,0 days 01:51:18.373000,0 days 01:52:01.256000,0 days 01:52:25.705000,233,259,278,292,FALSE,MEDIUM,15,TRUE,Red Bull Racing,0 days 01:50:46.889000,51:46.9,1,4,FALSE,0,FALSE,TRUE,98.879,98.879,22.9,36,1010.4,FALSE,27.3,6,0.2
0 days 01:54:05.060000,PER,11,0 days 00:01:39.292000,31,2,31.717,43.018,24.557,0 days 01:52:57.422000,0 days 01:53:40.440000,0 days 01:54:04.997000,234,255,278,294,FALSE,MEDIUM,16,TRUE,Red Bull Racing,0 days 01:52:25.768000,53:25.8,1,3,FALSE,0,FALSE,TRUE,99.292,99.292,22.9,36,1010.4,FALSE,27.1,0,0.2
0 days 01:55:44.282000,PER,11,0 days 00:01:39.222000,32,2,31.631,43.057,24.534,0 days 01:54:36.628000,0 days 01:55:19.685000,0 days 01:55:44.219000,,257,279,295,FALSE,MEDIUM,17,TRUE,Red Bull Racing,0 days 01:54:05.060000,55:05.1,1,2,FALSE,0,FALSE,TRUE,99.222,99.222,22.8,36,1010.5,FALSE,27.3,57,0.1
0 days 01:57:26.150000,PER,11,0 days 00:01:41.868000,33,2,31.657,43.109,27.102,0 days 01:56:15.876000,0 days 01:56:58.985000,0 days 01:57:26.087000,233,259,,290,FALSE,MEDIUM,18,TRUE,Red Bull Racing,0 days 01:55:44.282000,56:44.3,1,2,FALSE,0,FALSE,FALSE,101.868,101.868,22.8,36,1010.5,FALSE,27.2,9,0.1
0 days 01:59:23.206000,PER,11,0 days 00:01:57.056000,34,3,51.6,41.774,23.682,0 days 01:58:17.687000,0 days 01:58:59.461000,0 days 01:59:23.143000,234,261,280,216,FALSE,SOFT,4,FALSE,Red Bull Racing,0 days 01:57:26.150000,58:26.2,1,4,FALSE,0,FALSE,FALSE,117.056,117.056,22.8,36,1010.5,FALSE,27.1,317,0
0 days 02:00:59.508000,PER,11,0 days 00:01:36.302000,35,3,30.876,41.565,23.861,0 days 01:59:54.019000,0 days 02:00:35.584000,0 days 02:00:59.445000,236,260,283,293,TRUE,SOFT,5,FALSE,Red Bull Racing,0 days 01:59:23.206000,00:23.2,1,4,FALSE,0,FALSE,TRUE,96.302,96.302,22.7,36,1010.5,FALSE,27,50,0
0 days 02:02:36.019000,PER,11,0 days 00:01:36.511000,36,3,30.992,41.679,23.84,0 days 02:01:30.437000,0 days 02:02:12.116000,0 days 02:02:35.956000,235,261,281,297,FALSE,SOFT,6,FALSE,Red Bull Racing,0 days 02:00:59.508000,01:59.5,1,4,FALSE,0,FALSE,TRUE,96.511,96.511,22.7,36,1010.5,FALSE,27,239,0
0 days 02:04:13.138000,PER,11,0 days 00:01:37.119000,37,3,31.087,42.061,23.971,0 days 02:03:07.043000,0 days 02:03:49.104000,0 days 02:04:13.075000,,259,281,296,FALSE,SOFT,7,FALSE,Red Bull Racing,0 days 02:02:36.019000,03:36.0,1,4,FALSE,0,FALSE,TRUE,97.119,97.119,22.8,36,1010.5,FALSE,27.1,49,0.1
0 days 02:05:49.893000,PER,11,0 days 00:01:36.755000,38,3,30.93,41.873,23.952,0 days 02:04:44.005000,0 days 02:05:25.878000,0 days 02:05:49.830000,,260,281,,FALSE,SOFT,8,FALSE,Red Bull Racing,0 days 02:04:13.138000,05:13.2,1,4,FALSE,0,FALSE,TRUE,96.755,96.755,22.8,35,1010.7,FALSE,27,53,0.2
0 days 02:07:26.880000,PER,11,0 days 00:01:36.987000,39,3,30.955,41.949,24.083,0 days 02:06:20.785000,0 days 02:07:02.734000,0 days 02:07:26.817000,,259,281,297,FALSE,SOFT,9,FALSE,Red Bull Racing,0 days 02:05:49.893000,06:49.9,1,4,FALSE,0,FALSE,TRUE,96.987,96.987,22.8,35,1010.7,FALSE,27,54,0.1
0 days 02:09:04.058000,PER,11,0 days 00:01:37.178000,40,3,31.155,41.999,24.024,0 days 02:07:57.972000,0 days 02:08:39.971000,0 days 02:09:03.995000,234,261,281,294,FALSE,SOFT,10,FALSE,Red Bull Racing,0 days 02:07:26.880000,08:26.9,1,4,FALSE,0,FALSE,TRUE,97.178,97.178,22.7,36,1010.5,FALSE,26.9,7,0.1
0 days 02:10:41.697000,PER,11,0 days 00:01:37.639000,41,3,31.155,42.332,24.152,0,0 days 02:10:17.482000,0 days 02:10:41.634000,233,260,280,297,FALSE,SOFT,11,FALSE,Red Bull Racing,0 days 02:09:04.058000,10:04.1,1,4,FALSE,0,FALSE,TRUE,97.639,97.639,22.7,36,1010.5,FALSE,26.8,183,0.2
0 days 02:12:18.952000,PER,11,0 days 00:01:37.255000,42,3,31.085,42.139,24.031,0 days 02:11:12.719000,0 days 02:11:54.858000,0 days 02:12:18.889000,234,260,281,292,FALSE,SOFT,12,FALSE,Red Bull Racing,0 days 02:10:41.697000,11:41.7,1,4,FALSE,0,FALSE,TRUE,97.255,97.255,22.7,36,1010.5,FALSE,26.9,164,0.2
0 days 02:13:59.180000,PER,11,0 days 00:01:40.228000,43,3,31.173,42.25,26.805,0 days 02:12:50.062000,0 days 02:13:32.312000,0 days 02:13:59.117000,,261,,291,FALSE,SOFT,13,FALSE,Red Bull Racing,0 days 02:12:18.952000,13:19.0,1,4,FALSE,0,FALSE,FALSE,100.228,100.228,22.7,36,1010.5,FALSE,27,186,0.1
